city,lat,lng,pop,country
Taipei,25.03583333,121.5683333,4759522.5,Taiwan
Leninobod,39.75000301,69.00000365,11468,Tajikistan
Qurghonteppa,37.83731447,68.77134721,188287,Tajikistan
Konibodom,40.29215171,70.42716345,155117.5,Tajikistan
Kuybyshevskiy,37.97939882,68.68897497,8925,Tajikistan
Kulob,37.92115948,69.77573035,96975,Tajikistan
Uroteppa,39.92191591,69.00146236,104736,Tajikistan
Khorugh,37.4875167,71.54756018,21017.5,Tajikistan
Khujand,40.2899813,69.6199259,291274.5,Tajikistan
Dushanbe,38.56003522,68.77387935,882822,Tajikistan
Wete,-5.063463959,39.725799,26450,Tanzania
Kibaha,-6.766703953,38.9167026,23651,Tanzania
Mkokotoni,-5.878997975,39.25999862,2572,Tanzania
Tunduma,-9.284615459,32.77493974,27543,Tanzania
Tukuyu,-9.249578838,33.64000321,77984,Tanzania
Sumbawanga,-7.959580059,31.62002315,76546.5,Tanzania
Mpanda,-6.359574362,31.0500321,73338,Tanzania
Kipili,-7.432893861,30.59998205,1533,Tanzania
Karema,-6.816187318,30.43327388,14507.5,Tanzania
Geita,-2.866195863,32.16660478,1536,Tanzania
Nyahanga,-2.382917868,33.55003454,16092,Tanzania
Kahama,-3.819574362,32.58001623,35279,Tanzania
Shinyanga,-3.659584128,33.42001664,93794,Tanzania
Nzega,-4.209628073,33.18003129,18325,Tanzania
Sikonge,-5.629541403,32.77003048,14549.5,Tanzania
Biharamulo,-2.629621156,31.31001623,21817.5,Tanzania
Bukoba,-1.319623597,31.79996049,85566,Tanzania
Ngara,-2.469527569,30.65000484,10744,Tanzania
Kakonko,-3.279607321,30.96001176,16319,Tanzania
Kasulu,-4.579579652,30.10001257,31218.5,Tanzania
Kanyato,-4.456538067,30.26139807,232,Tanzania
Uvinza,-5.119598369,30.39002071,52500,Tanzania
Kigoma,-4.879613018,29.61001664,164268,Tanzania
Mikumi,-7.399614239,36.98000606,12471,Tanzania
Ifakara,-8.129595521,36.68002437,27929.5,Tanzania
Kilosa,-6.839596742,36.99003129,52558,Tanzania
Chake Chake,-5.239539369,39.77001664,35822.5,Tanzania
Kibiti,-7.729619935,38.95001501,15553,Tanzania
Bagamoyo,-6.439621156,38.89001868,41609.5,Tanzania
Kilindoni,-7.916275209,39.65002397,7994.5,Tanzania
Mpwapwa,-6.349600811,36.4799849,10093.5,Tanzania
Njombe,-9.329625632,34.77001176,42017.5,Tanzania
Iringa,-7.769617494,35.69000728,103290,Tanzania
Masasi,-10.72959186,38.79994665,31549.5,Tanzania
Mtwara,-10.26961994,40.18999101,91674,Tanzania
Tunduru,-11.08956989,37.3700081,600,Tanzania
Mbamba Bay,-11.2829431,34.76660111,8997,Tanzania
Manyoni,-5.779609763,34.90002966,310,Tanzania
Itigi,-5.699614646,34.48000362,11534,Tanzania
Singida,-4.81961668,34.74003943,47749.5,Tanzania
Ngorongoro,-3.249583314,35.51999182,10836,Tanzania
Oldeani,-3.349628887,35.55001583,7300.5,Tanzania
Mbulu,-3.849598369,35.53001705,10421,Tanzania
Babati,-4.219549948,35.75000362,19117,Tanzania
Same,-4.069584942,37.72001257,9768,Tanzania
Moshi,-3.339603659,37.33998409,463873,Tanzania
Musoma,-1.489587383,33.79999345,127137.5,Tanzania
Korogwe,-5.089574362,38.5400142,47000,Tanzania
Tabora,-5.020017884,32.80000281,145893.5,Tanzania
Lindi,-10.00002399,39.69999508,27953.5,Tanzania
Songea,-10.68003416,35.65000972,120923,Tanzania
Tanga,-5.070040671,39.09000647,217155.5,Tanzania
Mwanza,-2.520015443,32.93002071,465372.5,Tanzania
Morogoro,-6.820011374,37.66001623,242718.5,Tanzania
Dodoma,-6.183306052,35.75000362,199405,Tanzania
Arusha,-3.36001585,36.66999914,330605,Tanzania
Mbeya,-8.890014222,33.43004187,261855.5,Tanzania
Zanzibar,-6.159999981,39.20002559,388439,Tanzania
Dar es Salaam,-6.800012595,39.26834184,2814326,Tanzania
Mae Hong Son,19.30100405,97.96899665,9109,Thailand
Phangnga,8.451000086,98.53399857,9676,Thailand
Ranong,9.962001095,98.63800257,24561,Thailand
Krabi,8.052003097,98.91199867,31219,Thailand
Phatthalung,7.61499898,100.0809996,43522,Thailand
Satun,6.616701099,100.0666986,34544,Thailand
Lamphun,18.50300114,99.07399856,14030,Thailand
Kamphaeng Phet,16.47299704,99.52900267,58787,Thailand
Phichit,16.43900405,100.3490017,35760,Thailand
Phetchabun,16.41899707,101.1590017,50656,Thailand
Supham Buri,14.47100105,100.1289966,53399,Thailand
Ang Thong,14.58330306,100.4499997,13738,Thailand
Chainat,15.17900402,100.1259997,15469,Thailand
Nakhon Nayok,14.20000203,101.2159987,21309,Thailand
Sing Buri,14.886999,100.4010036,20046,Thailand
Nakhon Pathom,13.81799707,100.0639986,117927,Thailand
Prachuap Khiri Khan,11.80299605,99.80000169,33521,Thailand
Samut Sakhon,13.536,100.2740046,63498,Thailand
Samut Songkhram,13.41299699,100.0009986,35065,Thailand
Yasothon,15.78799812,104.1509977,21643,Thailand
Chachoengsao,13.67900105,101.0760037,49741,Thailand
Trat,12.23700309,102.5090016,21590,Thailand
Kalasin,16.42799707,103.5090007,55102,Thailand
Maha Sarakham,16.18399803,103.2980045,51584,Thailand
Roi Et,16.050996,103.6549986,39328,Thailand
Pattani,6.864003023,101.2500006,96815.5,Thailand
Chumphon,10.51267743,99.18721676,70760.5,Thailand
Thung Song,8.153958353,99.72863074,26037.5,Thailand
Trang,7.563400084,99.60801794,103728.5,Thailand
Yala,6.550490335,101.2850732,120849,Thailand
Chiang Rai,19.91187115,99.82645422,97941.5,Thailand
Lampang,18.29155662,99.48125565,180110,Thailand
Nan,18.78684938,100.7714611,53576.5,Thailand
Phayao,19.17070192,99.90830969,20088,Thailand
Phrae,18.15329632,100.1629195,28254.5,Thailand
Phitsanulok,16.8283126,100.2728869,133722,Thailand
Sukhothai,17.01186729,99.7515234,10276,Thailand
Uttaradit,17.63162274,100.0971871,67471.5,Thailand
Kanchanaburi,14.01742474,99.52202836,63699,Thailand
Mae Sot,16.71617474,98.57076859,45172,Thailand
Tak,16.88474326,99.12933915,28647.5,Thailand
Uthai Thani,15.38186342,100.026442,19233,Thailand
Lop Buri,14.80401756,100.6186023,42130.5,Thailand
Prachin Buri,14.0572156,101.3767989,56178.5,Thailand
Ayutthaya,14.35879925,100.5684244,113788.5,Thailand
Pathum Thani,14.01711468,100.5333361,154412,Thailand
Saraburi,14.53036501,100.8799816,70769,Thailand
Nonthaburi,13.83368919,100.4833134,258550,Thailand
Phetchaburi,13.11329388,99.9411759,68549,Thailand
Hua Hin,12.56970949,99.94432816,33963,Thailand
Ratchaburi,13.54189821,99.82154496,99722,Thailand
Samut Prakan,13.60690716,100.6114709,388920,Thailand
Sisaket,15.12025148,104.3298486,42856,Thailand
Si Racha,13.15902753,100.9286608,94204.5,Thailand
Chon Buri,13.40040814,100.9999743,221340.5,Thailand
Chanthaburi,12.61327272,102.0978918,94950.5,Thailand
Aranyaprathet,13.68235476,102.4969372,21354,Thailand
Rayong,12.67184796,101.2814559,37035,Thailand
Buriram,15.00043968,103.116641,47292,Thailand
Chaiyaphum,15.8040082,102.0386189,55191,Thailand
Bua Yai,15.58402163,102.4185957,17550.5,Thailand
Surin,14.88682904,103.4914502,54604.5,Thailand
Loei,17.49188967,101.7315059,29908,Thailand
Nong Khai,17.87326174,102.747878,84057,Thailand
Sakhon Nakhon,17.16790428,104.1478959,67755.5,Thailand
Udon Thani,17.4047632,102.7893225,239192,Thailand
Nakhon Phanom,17.39447959,104.76946,44986,Thailand
Narathiwat,6.431841246,101.8214229,57941.5,Thailand
Khon Kaen,16.42004295,102.8300435,199317.5,Thailand
Phuket,7.876533426,98.3815295,108595.5,Thailand
Nakhon Si Thammarat,8.399989847,99.97001135,176585.5,Thailand
Songkhla,7.209959126,100.5600012,48616,Thailand
Hat Yai,6.996432107,100.4714278,254825,Thailand
Nakhon Sawan,15.70003522,100.0700052,111915,Thailand
Ubon Ratchathani,15.24995933,104.8300248,198213,Thailand
Surat Thani,9.1500991,99.34012732,142414,Thailand
Chiang Mai,18.7999752,98.98004594,299081.5,Thailand
Nakhon Ratchasima,15.00002626,102.1000105,271882.5,Thailand
Bangkok,13.74999921,100.5166447,5904238,Thailand
Freeport,26.53327578,-78.70001306,25383,The Bahamas
Nassau,25.08339012,-77.35004378,194453,The Bahamas
Georgetown,13.55100308,-14.76700152,3584,The Gambia
Basse Santa Su,13.31000112,-14.2229965,14380,The Gambia
Kerewan,13.49399711,-16.09499647,2751,The Gambia
Mansa Konko,13.3773121,-15.67856644,18672,The Gambia
Bansang,13.43363609,-14.65002079,4646.5,The Gambia
Brikama,13.28036379,-16.65994979,136418,The Gambia
Banjul,13.45387646,-16.59170149,38841.5,The Gambia
Bassar,9.261000068,0.789003574,61845,Togo
Sotouboua,8.557002133,0.984996462,21054,Togo
Kpalime,6.900391458,0.630028441,98226.5,Togo
Sokode,8.9904706,1.149996703,99725.5,Togo
Mango,10.35956016,0.470813353,40187,Togo
Atakpame,7.530042947,1.120024372,74757,Togo
Lome,6.131937072,1.222757119,1100850,Togo
Neiafu,-18.64957355,-173.9832927,5855.5,Tonga
Nukualofa,-21.13851236,-175.2205645,33139,Tonga
San Fernando,10.28046166,-61.45937678,166039,Trinidad and Tobago
Port-of-Spain,10.65199709,-61.51703089,171982.5,Trinidad and Tobago
Medenine,33.399999,10.41669956,61705,Tunisia
Kebili,33.68999703,8.971002538,19875,Tunisia
Tataouine,33.00000315,10.46670359,62577,Tunisia
L'Ariana,36.86667315,10.19999755,97687,Tunisia
Jendouba,36.50000406,8.749998615,51408,Tunisia
Kasserine,35.2167031,8.716698503,76243,Tunisia
Sdid Bouzid,35.01669608,9.500004482,42098,Tunisia
Siliana,36.08330413,9.3833016,26960,Tunisia
Mahdia,35.48391304,11.04087662,45977,Tunisia
Monastir,35.73070214,10.76729456,56473,Tunisia
Zaghouan,36.39999616,10.14699661,16911,Tunisia
Ben Gardane,33.14039187,11.22002803,16603.5,Tunisia
Zarzis,33.51039512,11.09998368,119238.5,Tunisia
Dehibat,32.01704958,10.7000081,3525,Tunisia
Tozeur,33.93042116,8.129984089,37223.5,Tunisia
Beja,36.73040529,9.190022744,58400,Tunisia
Bizerte,37.29042279,9.854995075,127555.5,Tunisia
Nabeul,36.46034426,10.7300321,115149,Tunisia
El Kef,36.18263511,8.714754597,42303.5,Tunisia
Qasserine,35.18039654,8.829993041,80072.5,Tunisia
Gabes,33.90042299,10.09999304,164796,Tunisia
Gafsa,34.42044293,8.780021931,104017.5,Tunisia
Qairouan,35.68039187,10.09999304,132158,Tunisia
Sfax,34.75003522,10.72000688,365164,Tunisia
Sousse,35.82999514,10.62502559,245563.5,Tunisia
Tunis,36.80277814,10.1796781,1570476.5,Tunisia
Kirklareli,41.74299917,27.22599962,58223,Turkey
Bilecik,40.14999902,29.9829966,40285,Turkey
Sakarya,40.76666114,30.40000251,286787,Turkey
Kastamonu,41.38900215,33.78300349,70402,Turkey
Burdur,37.71666011,30.28333554,66158,Turkey
Kirsehir,39.14199917,34.1710026,94336,Turkey
Nevsehir,38.62400404,34.72399852,75527,Turkey
Antioch,36.23333409,36.11667656,154803,Turkey
Giresun,40.91300115,38.39000452,98864,Turkey
Sinop,42.02299802,35.1530015,34834,Turkey
Tokat,40.30599617,36.56300452,129702,Turkey
Artvin,41.18300114,41.81799654,27899.5,Turkey
Bingol,38.88500404,40.49800256,80568,Turkey
Bitlis,38.39400012,42.12299765,52960,Turkey
Cankiri,40.60700101,33.62100359,71379,Turkey
Nigde,37.97600412,34.69400163,91039,Turkey
Yozgat,39.81799809,34.81499749,87881,Turkey
Gumushane,40.46400013,39.48399962,32250,Turkey
Siirt,37.94400007,41.93299858,114034,Turkey
Tunceli,39.11670002,39.5333015,29062,Turkey
Aydin,37.8499752,27.85002071,180939.5,Turkey
Luleburgaz,41.40665733,27.35521887,67989.5,Turkey
Isparta,37.76998008,30.52996049,161089,Turkey
Kutahya,39.42000856,29.92999711,168459.5,Turkey
Mugla,37.21637046,28.36389115,44488.5,Turkey
Elazig,38.67997622,39.22999792,271492,Turkey
Kahramanmaras,37.60998985,36.94502112,374745.5,Turkey
Icel,36.79998761,34.61999508,577416,Turkey
Corum,40.5199931,34.95000077,168544,Turkey
Rize,41.02084108,40.52185705,187976.5,Turkey
Tatvan,38.50657595,42.2815946,68436.5,Turkey
Polatli,39.58415875,32.14722611,72631.5,Turkey
Karabuk,41.20000327,32.60001501,113022.5,Turkey
Nusaybin,37.07498374,41.21835201,120822.5,Turkey
Hakkari,37.57443646,43.7408337,42385,Turkey
Soke,37.75122154,27.41025427,72785.5,Turkey
Balikesir,39.6503821,27.89001827,249833.5,Turkey
Canakkale,40.14593325,26.4063879,74667,Turkey
Edirne,41.67043968,26.56999548,114424,Turkey
Tekirdag,40.99086875,27.50998979,108266,Turkey
Izmit,40.77602399,29.93061723,383557.5,Turkey
Bolu,40.73625897,31.60612219,96489,Turkey
Afyon,38.75038535,30.55001094,151564,Turkey
Denizli,37.77039349,29.08002315,342791,Turkey
Manisa,38.63039268,27.43996822,237700,Turkey
Adiyaman,37.77039349,38.27992672,195497,Turkey
Malatya,38.37043439,38.30002885,451689.5,Turkey
Tarsus,36.9203937,34.87997921,566297,Turkey
Samandagi,36.11705772,35.93329993,93638,Turkey
Hatay,36.2303583,36.12000688,305564,Turkey
Iskenderun,36.58041445,36.17002966,228954,Turkey
Amasya,40.65368003,35.83304765,77700.5,Turkey
Ordu,41.00042889,37.8699259,135952.5,Turkey
Sivas,39.74541506,37.03498979,245801.5,Turkey
Bafra,41.56817202,35.90689327,95198,Turkey
Erzurum,39.92039146,41.29002722,391804,Turkey
Erzincan,39.75264976,39.49277258,121717,Turkey
Agri,39.71983522,43.05131506,87854,Turkey
Diyarbakir,37.92043601,40.23004024,640586.5,Turkey
Mus,38.74901593,41.49693966,80541,Turkey
Zonguldak,41.43037681,31.78001339,128573.5,Turkey
Eregli,37.50627525,34.05165767,86563,Turkey
Karaman,37.18154055,33.21501623,103619.5,Turkey
Usak,38.68036379,29.4200024,147190.5,Turkey
Kilis,36.7204059,37.11999752,73320,Turkey
Kirikkale,39.85036989,33.52998409,208554.5,Turkey
Kars,40.60846315,43.09746212,62793,Turkey
Mardin,37.31150677,40.74272213,64479.5,Turkey
Batman,37.89041201,41.14001054,276337.5,Turkey
Van,38.49543968,43.39997595,326262,Turkey
Adapazari,40.79997601,30.4150321,260109,Turkey
Trabzon,40.97999086,39.71999385,497556.5,Turkey
Sanliurfa,37.16999086,38.79498572,431407.5,Turkey
Eskisehir,39.7949986,30.52996049,490644.5,Turkey
Antalya,36.88998212,30.69997595,703468.5,Turkey
Kayseri,38.73495994,35.49001949,562215.5,Turkey
Gaziantep,37.07498374,37.38499426,943262,Turkey
Izmir,38.43614968,27.15179401,2454909,Turkey
Bursa,40.1999868,29.06999792,1425544.5,Turkey
Samsun,41.27999839,36.34366247,573722.5,Turkey
Konya,37.87501243,32.47500972,718680,Turkey
Adana,36.99498863,35.32000403,1245445,Turkey
Ankara,39.92723859,32.86439164,3511689.5,Turkey
Istanbul,41.10499615,29.01000159,10003305,Turkey
Gyzlarbat,38.97553957,56.27779455,30229,Turkmenistan
Celeken,39.43615488,53.12259119,1206,Turkmenistan
Tejen,37.37860862,60.49603837,62649.5,Turkmenistan
Buzmeyin,38.05166831,58.21002803,40147,Turkmenistan
Koneurgench,42.31665346,59.16666215,30700,Turkmenistan
Balkanabat,39.51238019,54.36493974,99324.5,Turkmenistan
Kaka,37.35034161,59.60002071,28463,Turkmenistan
Atamyrat,37.82480878,65.19973059,32205,Turkmenistan
Dasoguz,41.83999005,59.96495967,183962,Turkmenistan
Turkmenbasy,40.02304669,52.96967606,66722,Turkmenistan
Turkmenabat,39.11000165,63.58003617,231665.5,Turkmenistan
Mary,37.6000163,61.83332108,146694,Turkmenistan
Ashgabat,37.94999493,58.38329911,652841,Turkmenistan
Grand Turk,21.46642743,-71.13597864,4760.5,Turks and Caicos Islands
Funafuti,-8.516651999,179.2166471,4749,Tuvalu
Kalangala,-0.3088889,32.225,5200,Uganda
Kumi,1.4608333,33.9361111,13000,Uganda
Kaberamaido,1.7388889,33.1594444,3400,Uganda
Kayunga,0.7025,32.8886111,21704,Uganda
Iganga,0.6091667,33.4686111,45024,Uganda
Kamuli,0.9472222,33.1197222,12764,Uganda
Pallisa,1.145,33.7094444,30745,Uganda
Mpigi,0.225,32.3136111,11082,Uganda
Adjumani,3.3613889,31.8097222,34700,Uganda
Nebbi,2.4758333,31.1025,30354,Uganda
Kiboga,0.9161111,31.7741667,14512,Uganda
Nakasongola,1.3088889,32.4563889,6921,Uganda
Bombo,0.583299106,32.53329952,48000,Uganda
Masindi,1.6744444,31.715,31486,Uganda
Fort Portal,0.671004121,30.27500162,42670,Uganda
Kibale,0.8,31.0666667,5200,Uganda
Sironko,1.25,34.3,14100,Uganda
Busia,0.4544444,34.0758333,47100,Uganda
Katakwi,1.8911111,33.9661111,8400,Uganda
Ntungamo,-0.8794444,30.2641667,16400,Uganda
Kisoro,-1.3538889,29.6983333,12900,Uganda
Jinja,0.44042401,33.19992672,195659.5,Uganda
Soroti,1.710398172,33.60000565,1038,Uganda
Arua,3.020369892,30.90001542,154700,Uganda
Pakwach,2.470377623,31.47998002,17541,Uganda
Moyo,3.650408955,31.72001705,22434,Uganda
Entebbe,0.060395527,32.46002356,127414,Uganda
Mubende,0.590440693,31.37001257,9556,Uganda
Mityana,0.400426452,32.05002274,37420.5,Uganda
Kitgum,3.300404479,32.87002437,32785.5,Uganda
Lira,2.260390441,32.89002315,127384,Uganda
Masindi-Port,1.700398782,32.06991817,8073.5,Uganda
Mbale,1.090410175,34.1699967,247084,Uganda
Tororo,0.710381692,34.1699967,96850,Uganda
Kaabong,3.520391051,34.12002559,1137,Uganda
Moroto,2.540347513,34.63999385,371,Uganda
Masaka,-0.329606507,31.7299906,65373,Uganda
Katwe,-0.129618715,29.92002356,1957,Uganda
Mbarara,-0.599615866,30.65000484,83700,Uganda
Kabale,-1.249602032,29.97996822,44600,Uganda
Kasese,0.232478047,29.98828813,67269,Uganda
Gulu,2.779996967,32.28003454,144430.5,Uganda
Kampala,0.316658955,32.58332353,1386594.5,Uganda
Mykolayiv,46.96773907,31.984342,352917.5,Ukraine
Chernihiv,51.50492983,31.3015413,293656.5,Ukraine
Khmelnytskyy,49.42492759,27.00154537,322093,Ukraine
Kamyanets-Podilskyy,48.68430096,26.58089921,107329,Ukraine
Drohobych,49.34436403,23.49938188,101837.5,Ukraine
Uzhgorod,48.62998903,22.25000077,134355,Ukraine
Uman,48.75429669,30.2109102,87620,Ukraine
Brovary,50.49431968,30.78090124,77355.5,Ukraine
Bila Tserkva,49.77431195,30.13091508,192418.5,Ukraine
Illichivsk,46.30000205,30.66659298,53906,Ukraine
Konotop,51.24238771,33.20902177,97672.5,Ukraine
Kryvyy Rih,47.92832644,33.34498246,571643.5,Ukraine
Makiyivka,48.02966392,37.97462235,318882.5,Ukraine
Horlivka,48.29964744,38.05466915,337717.5,Ukraine
Kramatorsk,48.71936342,37.53439083,178902.5,Ukraine
Berdyansk,46.75682172,36.78683956,88409,Ukraine
Dzhankoy,45.71704022,34.4000085,42805,Ukraine
Yevpatoriya,45.19689109,33.36306921,90588,Ukraine
Kerch,45.36850852,36.4880981,133972,Ukraine
Simferopol,44.94915428,34.0987349,305882.5,Ukraine
Kherson,46.63253718,32.60066489,278578.5,Ukraine
Voznesensk,47.55036501,31.33332231,43122,Ukraine
Nizhyn,51.0540788,31.89029089,95893.5,Ukraine
Rivne,50.61658612,26.25280554,253261,Ukraine
Chernivtsi,48.30530601,25.92155961,267250.5,Ukraine
Ivano-Frankivsk,48.93475079,24.70938554,222719.5,Ukraine
Ternopil,49.53598024,25.5821488,240222,Ukraine
Lutsk,50.7471983,25.33337846,211980,Ukraine
Kovel,51.21706626,24.71662024,68850.5,Ukraine
Cherkasy,49.43472028,32.07090002,285694.5,Ukraine
Kirovohrad,48.50405357,32.26029415,243573.5,Ukraine
Izmayil,45.35034426,28.83735063,82839.5,Ukraine
Vinnytsya,49.22537905,28.48155839,349627,Ukraine
Korosten,50.95041587,28.65002356,68992,Ukraine
Shostka,51.87340863,33.47965124,91128.5,Ukraine
Nikopol,47.56659141,34.40620967,119110,Ukraine
Kupyansk,49.72178286,37.59805619,78870,Ukraine
Lysychansk,48.92041058,38.42735958,118010.5,Ukraine
Luhansk,48.56976015,39.33438432,408931,Ukraine
Poltava,49.57403994,34.57028235,302217.5,Ukraine
Kremenchuk,49.08352724,33.42962846,209496.5,Ukraine
Melitopol,46.83782452,35.37746822,135850,Ukraine
Zaporizhzhya,47.85729718,35.17680863,600778.5,Ukraine
Yalta,44.49931093,34.15940303,76814.5,Ukraine
Chernobyl,51.38940716,30.09887569,0,Ukraine
Sumy,50.92429344,34.78086381,289801,Ukraine
Mariupol,47.09618085,37.55619828,416435,Ukraine
Lvov,49.83498008,24.02999548,760841.5,Ukraine
Odessa,46.4900163,30.71000118,847500.5,Ukraine
Zhytomyr,50.24557517,28.66216752,278581,Ukraine
Dnipropetrovsk,48.47997235,35.00002356,949424.5,Ukraine
Donetsk,48.00000165,37.82998002,874137.5,Ukraine
Kharkiv,49.99998293,36.25002478,1338063.5,Ukraine
Sevastapol,44.59997662,33.46497514,346832.5,Ukraine
Kiev,50.43336733,30.51662797,2185754,Ukraine
Umm al Qaywayn,25.56527285,55.55334265,38531,United Arab Emirates
Sharjah,25.37138287,55.40647823,952015.5,United Arab Emirates
Jabal Ali,24.97623903,55.01074011,55817,United Arab Emirates
Ras al Khaymah,25.79153811,55.94277624,138399,United Arab Emirates
Al Fujayrah,25.12343935,56.33748083,78289,United Arab Emirates
Al Ayn,24.2304706,55.73999792,352500.5,United Arab Emirates
Abu Dhabi,24.46668357,54.36659338,581861,United Arab Emirates
Dubai,25.22999615,55.27997432,1258173.5,United Arab Emirates
Greenock,55.93329002,-4.750030763,59065,United Kingdom
Sunderland,54.92001853,-1.380029746,315449.5,United Kingdom
Southampton,50.90003135,-1.399976849,384417,United Kingdom
Bristol,51.44999778,-2.583315472,492120.5,United Kingdom
Bournemouth,50.72999005,-1.900049684,295272.5,United Kingdom
Omagh,54.60001223,-7.300004315,18691,United Kingdom
Chester,53.20002016,-2.919987428,83285.5,United Kingdom
Swansea,51.6299868,-3.950002077,232611,United Kingdom
Carlisle,54.87999514,-2.929986818,69270,United Kingdom
Southend-on-Sea,51.55001752,0.71999711,395993,United Kingdom
Reading,51.46997072,-0.980028322,257752,United Kingdom
Leicester,52.62997744,-1.133248943,398611,United Kingdom
Bradford,53.80003522,-1.749981325,397708.5,United Kingdom
Sheffield,53.36667666,-1.499996583,922800,United Kingdom
Fort William,56.81647795,-5.112075806,9652,United Kingdom
Ayr,55.4503996,-4.61667973,57277.5,United Kingdom
Aberdeen,57.17039797,-2.079987021,186577,United Kingdom
Perth,56.40034161,-3.469979697,39654,United Kingdom
Dundee,56.47038902,-3.000008384,151013.5,United Kingdom
Middlesbrough,54.58037518,-1.230013063,279374.5,United Kingdom
Coventry,52.42040367,-1.499996583,348292,United Kingdom
Bath,51.3837486,-2.350022218,92679,United Kingdom
Exeter,50.70040529,-3.529950197,108242,United Kingdom
Cambridge,52.20039125,0.116623086,128488,United Kingdom
Kingston upon Hull,53.75042584,-0.32999048,297398.5,United Kingdom
Londonderry,55.00037539,-7.333283937,82635,United Kingdom
Lisburn,54.52037884,-6.670016929,12899,United Kingdom
Penzance,50.13372154,-5.550033611,18150.5,United Kingdom
York,53.97038658,-1.080022218,151574.5,United Kingdom
Blackpool,53.83039512,-3.050005332,207946.5,United Kingdom
Dumfries,55.06708966,-3.550000652,31044,United Kingdom
Scarborough,54.28039349,-0.429984376,70571,United Kingdom
Plymouth,50.38538576,-4.159989259,239436,United Kingdom
Ipswich,52.07034751,1.169995482,139012,United Kingdom
Norwich,52.63036501,1.300013386,184196,United Kingdom
Brighton,50.83034568,-0.169974407,321004.5,United Kingdom
Kirkwall,58.96698081,-2.950011435,5826.5,United Kingdom
Inverness,57.46712404,-4.23326644,42956.5,United Kingdom
Oxford,51.7704175,-1.249986004,173681,United Kingdom
Luton,51.88035911,-0.420010825,214813.5,United Kingdom
Portsmouth,50.80034751,-1.080022218,323676,United Kingdom
Peterborough,52.58041974,-0.249995363,140141,United Kingdom
Nottingham,52.97034426,-1.170016725,565650,United Kingdom
Stoke,53.00036826,-2.180006756,325610,United Kingdom
Dover,51.13371218,1.300013386,32270,United Kingdom
Edinburgh,55.94832786,-3.219090618,470378.5,United Kingdom
Newcastle,55.00037539,-1.59999048,537191,United Kingdom
Liverpool,53.41600181,-2.917997886,639972.5,United Kingdom
Cardiff,51.49999473,-3.22500757,603750,United Kingdom
Wick,58.43329246,-3.083362469,7147,United Kingdom
Leeds,53.83000755,-1.580017539,992061.5,United Kingdom
Lerwick,60.15003522,-1.149992108,5604,United Kingdom
Manchester,53.50041526,-2.247987103,1312757.5,United Kingdom
Birmingham,52.47497398,-1.919996787,1634666.5,United Kingdom
Belfast,54.60001223,-5.960034425,362588,United Kingdom
Glasgow,55.87440472,-4.250707236,885134,United Kingdom
London,51.49999473,-0.116721844,7994104.5,United Kingdom
Faribault,44.29048647,-93.26801274,24004.5,United States of America
Mankato,44.16362083,-93.99915674,45731.5,United States of America
Albert Lea,43.64778668,-93.36870427,19063.5,United States of America
Willmar,45.12188275,-95.04330489,18432,United States of America
Brainerd,46.35800885,-94.20084986,21202.5,United States of America
Crookston,47.77376223,-96.60773137,8215.5,United States of America
Hardin,45.731768,-107.612486,3975.5,United States of America
Glendive,47.10858319,-104.7104926,5277.5,United States of America
Dillon,45.21567548,-112.6839852,4213.5,United States of America
Polson,47.68800519,-114.156686,5079,United States of America
Devils Lake,48.11221702,-98.85968693,7312,United States of America
Burley,42.53581321,-113.7918763,11644.5,United States of America
Wallace,47.47421979,-115.9268881,1028,United States of America
Kennewick,46.21137697,-119.1360979,82331,United States of America
Centralia,46.71641075,-122.9529708,16993.5,United States of America
Glendale,33.58194114,-112.1958238,363360.5,United States of America
Safford,32.83382143,-109.7068801,9746.5,United States of America
Casa Grande,32.87937421,-111.7566258,38396.5,United States of America
Mesa,33.42391461,-111.7360844,762217.5,United States of America
Lake Havasu City,34.49829348,-114.3082789,55442.5,United States of America
Berkeley,37.87390139,-122.271152,298257,United States of America
National City,32.67194501,-117.0980052,104291,United States of America
Mendocino,39.30776735,-123.7994308,548,United States of America
Paso Robles,35.6265967,-120.6899823,26221,United States of America
Riverside,33.94194501,-117.3980386,297554,United States of America
Delano,35.76193728,-119.2430681,42396.5,United States of America
San Mateo,37.55691815,-122.3130616,361806.5,United States of America
Vallejo,38.11194887,-122.258052,133367.5,United States of America
Glenwood Springs,39.54658999,-107.3247,11272,United States of America
Aurora,39.69585736,-104.808497,431966.5,United States of America
Greeley,40.41919822,-104.739974,106142.5,United States of America
Tonopah,38.06699038,-117.2289791,1993,United States of America
Deming,32.26109153,-107.7557848,15523,United States of America
Truth or Consequences,33.13359641,-107.2528956,6479,United States of America
Las Vegas,35.59701194,-105.2225027,15521,United States of America
Farmington,36.75415061,-108.1860944,42917.5,United States of America
Springfield,44.05194806,-122.9780339,55531.5,United States of America
Tillamook,45.45524742,-123.8425031,6351.5,United States of America
Ontario,44.02662661,-116.9618895,11578,United States of America
La Grande,45.32468691,-118.0866012,13646,United States of America
Richfield,38.77247703,-112.0832984,7308.5,United States of America
Nephi,39.71027508,-111.8354841,4960,United States of America
Lander,42.83300437,-108.7325985,6742,United States of America
Powell,44.75867495,-108.7584367,6054,United States of America
Paragould,36.05708722,-90.50288436,22886,United States of America
